"['full', 'cox', 'cho', 'sy', 'log', 'zo', 'mail', 'step']",1
"['full', 'step', 'yb', 'ssv', 'sg', 'cox', 'gr', 'sss', 'wet', 'cho', 'sy', 'log', 'zo', 'mail', 'ys', 'see', 'es']",1
['aol'],1
"['active', 'des', 'ics', 'waar', 'iver', 'cards', 'or', 'ren', 'procedure', 'nieuw', 'devo']",1
[],1
['aix'],1
"['html', 'ez', 'security', 'content', 'information', 'login', 'update', 'measure', 'templates', 'account', 'article', 'activate', 'be', 'com', 'your']",1
"['html', 'ez', 'security', 'content', 'information', 'login', 'update', 'measure', 'templates', 'account', 'article', 'activate', 'be', 'com', 'your']",1
['utils'],1
"['actualit', 'retro', 'fr', 'iole', 'rique', 'mmorpg', 'news', 'es']",1
"['actualit', 'que', 'chemins', 'par', 'fr', 'retro', 'mmorpg', 'news', 'ti', 'es']",1
[],1
[],1
"['sign', 'id', 'ure', 'succ', 'account', 'numb', 'in', 'my']",1
"['cgi', 'webs', 'bin', 'website', 'au', 'cr', 'access']",1
"['sign', 'validation', 'secure', 'in', 'known', 'well', 'pki', 'account', 'my']",1
[],1
[],1
[],1
"['validation', 'secure', 'known', 'well', 'pki']",1
[],1
[],1
"['jp', 'co', 'ten', 'rak']",1
"['bda', 'dog', 'cbd']",1
"['bda', 'dog', 'cbd']",1
"['om', 'dom', 'st', 'includes', 'it', 'in']",1
"['public', 'nf', 'tic']",1
"['sign', 'validation', 'secure', 'in', 'known', 'well', 'pki', 'account', 'my']",1
"['validation', 'pki', 'well', 'known']",1
"['sign', 'succ', 'ure', 'in']",1
[],1
[],1
['co'],1
[],1
"['nh', 'sous', 'jscript', 'editors', 'menus', 'tiny', 'utils', 'php', 'plugins', 'ce', 'ef', 'promote']",1
[],1
[],1
[],1
"['libraries', 'hf', 'utils', 'php', 'bew', 'ip', 'of', 'nz', 'contest']",1
"['zy', 'validation', 'ml', 'uv', 'well', 'lm', 'xj', 'ly', 'zn', 'go', 'im', 'lw', 'impact', 'hm', 'known', 'cyn', 'pki', 'pots', 'tcg', 'wy', 'hrc']",1
"['zy', 'validation', 'ml', 'uv', 'well', 'lm', 'xj', 'ly', 'zn', 'go', 'im', 'lw', 'impact', 'fba', 'hm', 'fec', 'known', 'cyn', 'pki', 'pots', 'fcc', 'tcg', 'wy', 'hrc']",1
[],1
"['unit', 'is', 'abb', 'php', 'vendor', 'cb', 'df', 'de', 'dfl', 'bee', 'view', 'dos', 'rc']",1
"['', 'dhl']",1
['upgrade'],1
['upgrade'],1
['upgrade'],1
['upgrade'],1
['upgrade'],1
"['excel', 'bob', 'source']",1
[],1
[],1
[],1
[],1
[],1
"['cone', 'excel', 'source']",1
"['dj', 'file', 'daum']",1
[],1
"['bi', 'box', 'login', 'xing']",1
"['have', 'std', 'st']",1
[],1
"['new', 'one', 'drive']",1
"['new', 'one', 'drive']",1
"['new', 'one', 'drive']",1
"['set', 'office']",1
"['', 'torrent', 'rxb', 'mt', 'md', 'sniper', 'st', 'american', 'italian', 'dvds']",0
"['', 'torrent', 'dl', 'russian', 'uf', 'web', 'dd', 'black', 'hr', 'gt', 'hat']",0
"['', 'torrent', 'leng', 'shark', 'xp', 'web', 'black', 'nl', 'hat', 'subs']",0
"['', 'torrent', 'hive', 'cm', 'hq', 'hd', 'vida', 'fast', 'tsx', 'furious', 'and']",0
"['', 'new', 'torrent', 'age', 'cam', 'xc', 'avengers', 'audio', 'pg', 'ul', 'of', 'tron']",0
"['', 'torrent', 'age', 'hac', 'dr', 'hq', 'cam', 'avengers', 'mur', 'ul', 'of', 'tron']",0
"['', 'torrent', 'hdtv', 'tv', 'american', 'auditions', 'idols', 'met', 'xvid']",0
"['center', 'user', 'qm']",0
"['tab', 'moscow', 'search', 'zoom', 'firms']",0
"['', 'guide', 'episode', 'hospital', 'general', 'shows']",0
"['the', 'muppets', 'shows', 'video']",0
"['story', 'us', 'wire']",0
"['', 'livecd', 'ff', 'css', 'english', 'adult']",0
"['new', '', 'news', 'details']",0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
['features'],0
"['johns', 'recipe', 'toast', 'chef', 'french']",0
"['recipe', 'fluffy', 'pancakes']",0
"['recipe', 'cookies', 'maple']",0
"['recipe', 'midwest', 'steak', 'salisbury']",0
"['te', 'one', 'recipe', 'pasta', 'et', 'recchi', 'pano']",0
"['recipe', 'pesto', 'chicken']",0
"['', 'twists', 'video', 'parmesan', 'cheese']",0
"['', 'roll', 'video', 'waffles', 'cinnamon']",0
"['', 'video', 'sangria']",0
"['show', '']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'the', 'news', 'pin', 'content']",0
"['', 'press', 'content', 'release']",0
"['', 'press', 'content', 'release']",0
"['tags', 'the']",0
"['', 'questions']",0
"['', 'questions']",0
"['', 'questions']",0
"['', 'questions']",0
"['', 'questions']",0
"['', 'questions']",0
"['', 'questions']",0
['wiki'],0
['comics'],0
"['details', '', 'downloads']",0
"['', 'photos']",0
"['', 'bangladesh']",0
"['', 'environment']",0
"['politics', '']",0
"['', 'science']",0
"['', 'science']",0
"['sport', '']",0
"['sport', '']",0
"['sport', '']",0
"['', 'world']",0
[],0
[],0
[],0
[],0
"['', 'antiaircraft', 'north', 'gun', 'korea', 'defense', 'execution', 'minister']",0
['movie'],0
['series'],0
['series'],0
['articles'],0
"['scripts', 'bundles']",0
"['hop', 'vat', 'dung', 'chat', 'ban', 'dong', 'man', 'city', 'tim', 'bang', 'rieu', 'cho', 'cu']",0
"['kin', 'end', 'an', 'dap', 'facebook', 'chang', 'hdi', 'malaysia', 'vietnam', 'hung']",0
"['co', 'the', 'hip', 'an', 'is', 'juventus', 'hao', 'hain', 'hide', 'op', 'ntu', 'march', 'th', 'ioc']",0
"['math', 'tuo', 'viet', 'gay', 'in', 'girl', 'nhc', 'tien', 'ngc', 'am', 'tai', 'hung', 'gti', 'hot']",0
"['nva', 'xu', 'an', 'boc', 'nha', 'bax', 'cuo', 'cong', 'hi', 'tung', 'duy', 'chua', 'enbo', 'at']",0
"['du', 'an', 'emp', 'men', 'fin', 'card', 'credit', 'res', 'to', 'cia', 'pro', 'of', 'in']",0
"['an', 'emp', 'men', 'credit', 'res', 'to', 'cia', 'of', 'in']",0
"['layouts', '']",0
"['an', 'online', 'men', 'coe', 'to', 'voce', 'invest', 'as', 'up', 'cae', 'po', 'in', 'pag']",0
"['an', 'men', 'to', 'voce', 'invest', 'up', 'cae', 'po']",0
"['', 'news']",0
"['', 'news']",0
"['', 'resonance']",0
[''],0
"['cs', 'bbs']",0
"['cs', 'bbs']",0
"['cs', 'bbs']",0
"['sec', 'login', 'google', 'or', 'protection', 'authentic', 'item', 'step', 'at']",0
"['addon', 'full', 'wp', 'advertising', 'screen', 'layers', 'preview', 'item']",0
"['wordpress', 'full', 'ize', 'screen', 'calendar', 'for', 'it', 'preview', 'item']",0
"['wordpress', 'gram', 'link', 'responsive', 'widget', 'item', 'insta']",0
"['wordpress', 'full', 'screen', 'for', 'layered', 'preview', 'item', 'popups']",0
"['video', 'youtube', 'resta', 'product', 'shop', 'embedded', 'item']",0
"['wordpress', 'pricing', 'extension', 'table', 'plugin', 'layers', 'item']",0
"['wordpress', 'form', 'full', 'builder', 'qu', 'screen', 'preview', 'item']",0
"['media', 'rocket', 'er', 'polls', 'viral', 'quizzes', 'content', 'item', 'and']",0
"['wordpress', 'grid', 'quotes', 'royal', 'testimonials', 'layers', 'item']",0
"['copies', 'any', 'or', 'website', 'loner', 'site', 'clones', 'make', 'of', 'item']",0
"['press', 'social', 'buzzword', 'plugin', 'share', 'graphs', 'item']",0
"['full', 'screen', 'maps', 'google', 'for', 'layers', 'preview', 'item', 'uber']",0
"['wordpress', 'pie', 'wee', 'list', 'plugin', 'for', 'bullets', 'custom', 'item']",0
"['wordpress', 'input', 'mysql', 'tables', 'xls', 'csv', 'from', 'dynamic', 'item']",0
"['', 'comic', 'five', 'tv', 'top', 'book', 'show', 'of', 'deaths', 'biggest']",0
"['is', 'para', 'os', 'or', 'dem', 'public', 'govern', 'gao']",0
"['en', 'end', 'para', 'as', 'govern', 'dual', 'com', 'esta']",0
"['eest', 'para', 'federal', 'govern', 'dual']",0
"['govern', 'para', 'municipal']",0
"['en', 'end', 'para', 'transit', 'or', 'as', 'de', 'govern', 'com', 'gao']",0
"['cos', 'ser', 'res', 'vi', 'uae', 'mp', 'ros', 'paras', 'finance']",0
"['sobre', 'aces', 'ios', 'so', 'for', 'corre', 'macao', 'in']",0
"['sobre', 'ios', 'emp', 'somos', 'res', 'quem', 'corre']",0
"['ced', 'sobre', 'para', 'ios', 'coe', 'licit', 'for', 'corre', 'ores', 'ne']",0
"['sobre', 'ios', 'ambient', 'tente', 'tabi', 'sus', 'corre', 'al', 'dade', 'ten', 'ver', 'li']",0
"['sobre', 'ios', 'social', 'tente', 'tabi', 'sus', 'corre', 'dade', 'ten', 'ver', 'li']",0
[''],0
[''],0
[''],0
['bill'],0
"['residential', 'tv']",0
"['on', 'tru', 'had', 'thu', 'gt', 'ho', 'yen', 'van', 'event', 'cu', 'ran', 'in', 'at']",0
"['san', 'dang', 'thanh', 'lap', 'cong', 'nam', 'event', 'vietnam']",0
"['xu', 'may', 'duc', 'am', 'bay', 'event', 'oid', 'gnu', 'on', 'chong']",0
['event'],0
[''],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
"['the', 'closure', 'whose', 'bell', 'stayed', 'templates', 'player', 'rung']",0
[],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
[''],0
